kMessageId;PostedDateTime;TransactionType;OrderID;MerchantOrderID;AmountType;AmountDescription;Amount;QuantityPurchased;SellerSKU;MarketplaceName;SettlementID
3177830407;Mon Oct 06 2025 14:47:53 GMT+0000 (GMT);Order;406-6181158-2761943;;ItemPrice;ShippingTax;0.69;;;Amazon.com.be;25632254842
3177830408;Mon Oct 06 2025 14:47:53 GMT+0000 (GMT);Order;406-6181158-2761943;;ItemFees;Commission;-4.38;;;Amazon.com.be;25632254842
3177830409;Mon Oct 06 2025 14:47:53 GMT+0000 (GMT);Order;406-6181158-2761943;;ItemFees;ShippingHB;-0.71;;;Amazon.com.be;25632254842
3177830410;Mon Oct 06 2025 14:47:53 GMT+0000 (GMT);Order;406-6181158-2761943;;ItemPrice;Principal;25.54;;;Amazon.com.be;25632254842
3177830411;Mon Oct 06 2025 14:47:53 GMT+0000 (GMT);Order;406-6181158-2761943;;ItemPrice;Tax;5.36;;;Amazon.com.be;25632254842
3177830412;Mon Oct 06 2025 14:47:53 GMT+0000 (GMT);Order;406-6181158-2761943;;ItemPrice;Shipping;3.26;;;Amazon.com.be;25632254842
3177830413;Mon Oct 06 2025 14:47:53 GMT+0000 (GMT);Order;406-6181158-2761943;;ItemPrice;ShippingTax;0.69;;;Amazon.com.be;25632254842
3177830414;Mon Oct 06 2025 14:47:53 GMT+0000 (GMT);Order;406-6181158-2761943;;ItemFees;Commission;-5.52;;;Amazon.com.be;25632254842
3177830415;Mon Oct 06 2025 14:47:53 GMT+0000 (GMT);Order;406-6181158-2761943;;ItemFees;ShippingHB;-0.7;;;Amazon.com.be;25632254842
3167734852;Mon Oct 06 2025 14:50:05 GMT+0000 (GMT);other-transaction;028-9560441-7375550;;other-transaction;Shipping label purchase for return;-7.87;;;;25671855822
3176766907;Mon Oct 06 2025 15:19:19 GMT+0000 (GMT);Refund;405-7677202-3903530;;ItemPrice;Tax;-5.69;;;Amazon.fr;25672107332
3176766908;Mon Oct 06 2025 15:19:19 GMT+0000 (GMT);Refund;405-7677202-3903530;;ItemPrice;Principal;-28.42;;;Amazon.fr;25672107332
3176766909;Mon Oct 06 2025 15:19:19 GMT+0000 (GMT);Refund;405-7677202-3903530;;ItemFees;Commission;4.87;;;Amazon.fr;25672107332
3176766910;Mon Oct 06 2025 15:19:19 GMT+0000 (GMT);Refund;405-7677202-3903530;;ItemFees;RefundCommission;-0.98;;;Amazon.fr;25672107332
3176766911;Mon Oct 06 2025 15:19:19 GMT+0000 (GMT);Refund;405-7677202-3903530;;ItemFees;DigitalServicesFee;0.1;;;Amazon.fr;25672107332
3176750894;Mon Oct 06 2025 16:43:13 GMT+0000 (GMT);Refund;304-1695749-8853900;;ItemPrice;Tax;-1.05;;;Amazon.de;25719799032
3176750895;Mon Oct 06 2025 16:43:13 GMT+0000 (GMT);Refund;304-1695749-8853900;;ItemPrice;Principal;-5.56;;;Amazon.de;25719799032
3176750896;Mon Oct 06 2025 16:43:13 GMT+0000 (GMT);Refund;304-1695749-8853900;;ItemFees;Commission;1.02;;;Amazon.de;25719799032
3176750897;Mon Oct 06 2025 16:43:13 GMT+0000 (GMT);Refund;304-1695749-8853900;;ItemFees;RefundCommission;-0.2;;;Amazon.de;25719799032
3176750898;Mon Oct 06 2025 16:43:16 GMT+0000 (GMT);Refund;302-7756548-9451529;;ItemPrice;Tax;-6.15;;;Amazon.de;25719799032
3176750899;Mon Oct 06 2025 16:43:16 GMT+0000 (GMT);Refund;302-7756548-9451529;;ItemPrice;Principal;-32.35;;;Amazon.de;25719799032
3176750900;Mon Oct 06 2025 16:43:16 GMT+0000 (GMT);Refund;302-7756548-9451529;;ItemFees;Commission;5.97;;;Amazon.de;25719799032
3176750901;Mon Oct 06 2025 16:43:16 GMT+0000 (GMT);Refund;302-7756548-9451529;;ItemFees;RefundCommission;-1.19;;;Amazon.de;25719799032
3176784477;Mon Oct 06 2025 17:27:26 GMT+0000 (GMT);Order;171-0501573-5730717;;ItemPrice;Principal;15.29;;;Amazon.nl;25625364862
3176784478;Mon Oct 06 2025 17:27:26 GMT+0000 (GMT);Order;171-0501573-5730717;;ItemPrice;Tax;3.21;;;Amazon.nl;25625364862
3176784479;Mon Oct 06 2025 17:27:26 GMT+0000 (GMT);Order;171-0501573-5730717;;ItemPrice;Shipping;5.7;;;Amazon.nl;25625364862
3176784480;Mon Oct 06 2025 17:27:26 GMT+0000 (GMT);Order;171-0501573-5730717;;ItemPrice;ShippingTax;1.2;;;Amazon.nl;25625364862
3176784481;Mon Oct 06 2025 17:27:26 GMT+0000 (GMT);Order;171-0501573-5730717;;ItemFees;Commission;-3.29;;;Amazon.nl;25625364862
3176784482;Mon Oct 06 2025 17:27:26 GMT+0000 (GMT);Order;171-0501573-5730717;;ItemFees;ShippingHB;-1.24;;;Amazon.nl;25625364862
3176750830;Mon Oct 06 2025 18:48:24 GMT+0000 (GMT);Order;305-9468330-1005100;;ItemPrice;Principal;185.66;;;Amazon.de;25719799032
3176750831;Mon Oct 06 2025 18:48:24 GMT+0000 (GMT);Order;305-9468330-1005100;;ItemPrice;Tax;35.27;;;Amazon.de;25719799032
3176750832;Mon Oct 06 2025 18:48:24 GMT+0000 (GMT);Order;305-9468330-1005100;;ItemPrice;Shipping;5.46;;;Amazon.de;25719799032
3176750833;Mon Oct 06 2025 18:48:24 GMT+0000 (GMT);Order;305-9468330-1005100;;ItemPrice;ShippingTax;1.04;;;Amazon.de;25719799032
3176750834;Mon Oct 06 2025 18:48:24 GMT+0000 (GMT);Order;305-9468330-1005100;;ItemFees;Commission;-34.18;;;Amazon.de;25719799032
3176750835;Mon Oct 06 2025 18:48:24 GMT+0000 (GMT);Order;305-9468330-1005100;;ItemFees;ShippingHB;-1.02;;;Amazon.de;25719799032
3176750902;Mon Oct 06 2025 18:49:09 GMT+0000 (GMT);other-transaction;028-4875260-8657141;;other-transaction;Shipping label purchase for return;-7.87;;;;25719799032
3176750836;Mon Oct 06 2025 20:43:49 GMT+0000 (GMT);Order;303-6602848-1830736;;ItemPrice;Principal;6.36;;;Amazon.de;25719799032
3176750837;Mon Oct 06 2025 20:43:49 GMT+0000 (GMT);Order;303-6602848-1830736;;ItemPrice;Tax;1.2;;;Amazon.de;25719799032
3176750838;Mon Oct 06 2025 20:43:49 GMT+0000 (GMT);Order;303-6602848-1830736;;ItemPrice;Shipping;4.12;;;Amazon.de;25719799032
3176750839;Mon Oct 06 2025 20:43:49 GMT+0000 (GMT);Order;303-6602848-1830736;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25719799032
3176750840;Mon Oct 06 2025 20:43:49 GMT+0000 (GMT);Order;303-6602848-1830736;;ItemFees;Commission;-1.16;;;Amazon.de;25719799032
3176750841;Mon Oct 06 2025 20:43:49 GMT+0000 (GMT);Order;303-6602848-1830736;;ItemFees;ShippingHB;-0.76;;;Amazon.de;25719799032
3177830422;Mon Oct 06 2025 21:59:21 GMT+0000 (GMT);Order;408-8560676-6113967;;ItemPrice;Principal;24.38;;;Amazon.com.be;25632254842
3177830423;Mon Oct 06 2025 21:59:21 GMT+0000 (GMT);Order;408-8560676-6113967;;ItemPrice;Tax;5.12;;;Amazon.com.be;25632254842
3177830424;Mon Oct 06 2025 21:59:21 GMT+0000 (GMT);Order;408-8560676-6113967;;ItemPrice;Shipping;6.53;;;Amazon.com.be;25632254842
3177830425;Mon Oct 06 2025 21:59:21 GMT+0000 (GMT);Order;408-8560676-6113967;;ItemPrice;ShippingTax;1.37;;;Amazon.com.be;25632254842
3177830426;Mon Oct 06 2025 21:59:21 GMT+0000 (GMT);Order;408-8560676-6113967;;ItemFees;Commission;-5.25;;;Amazon.com.be;25632254842
3177830427;Mon Oct 06 2025 21:59:21 GMT+0000 (GMT);Order;408-8560676-6113967;;ItemFees;ShippingHB;-1.42;;;Amazon.com.be;25632254842
3176750887;Mon Oct 06 2025 22:38:06 GMT+0000 (GMT);Refund;028-4875260-8657141;;ItemPrice;Tax;-4.77;;;Amazon.de;25719799032
3176750888;Mon Oct 06 2025 22:38:06 GMT+0000 (GMT);Refund;028-4875260-8657141;;ItemPrice;ShippingTax;-0.78;;;Amazon.de;25719799032
3176750889;Mon Oct 06 2025 22:38:06 GMT+0000 (GMT);Refund;028-4875260-8657141;;ItemPrice;Shipping;-4.12;;;Amazon.de;25719799032
3176750890;Mon Oct 06 2025 22:38:06 GMT+0000 (GMT);Refund;028-4875260-8657141;;ItemPrice;Principal;-25.13;;;Amazon.de;25719799032
3176750891;Mon Oct 06 2025 22:38:06 GMT+0000 (GMT);Refund;028-4875260-8657141;;ItemFees;Commission;4.62;;;Amazon.de;25719799032
3176750892;Mon Oct 06 2025 22:38:06 GMT+0000 (GMT);Refund;028-4875260-8657141;;ItemFees;RefundCommission;-1.07;;;Amazon.de;25719799032
3176750893;Mon Oct 06 2025 22:38:06 GMT+0000 (GMT);Refund;028-4875260-8657141;;ItemFees;ShippingHB;0.77;;;Amazon.de;25719799032
3176750872;Mon Oct 06 2025 23:15:18 GMT+0000 (GMT);Order;302-4621144-2590701;;ItemPrice;Principal;43.61;;;Amazon.de;25719799032
3176750873;Mon Oct 06 2025 23:15:18 GMT+0000 (GMT);Order;302-4621144-2590701;;ItemPrice;Tax;8.72;;;Amazon.de;25719799032
3176750874;Mon Oct 06 2025 23:15:18 GMT+0000 (GMT);Order;302-4621144-2590701;;ItemPrice;Shipping;5.42;;;Amazon.de;25719799032
3176750875;Mon Oct 06 2025 23:15:18 GMT+0000 (GMT);Order;302-4621144-2590701;;ItemPrice;ShippingTax;1.08;;;Amazon.de;25719799032
3176750876;Mon Oct 06 2025 23:15:18 GMT+0000 (GMT);Order;302-4621144-2590701;;ItemFees;Commission;-8.04;;;Amazon.de;25719799032
3176750877;Mon Oct 06 2025 23:15:18 GMT+0000 (GMT);Order;302-4621144-2590701;;ItemFees;ShippingHB;-1;;;Amazon.de;25719799032
3176750827;Tue Oct 07 2025 10:07:40 GMT+0000 (GMT);Order;303-2421417-4981141;;ItemPrice;Principal;46.97;;;Amazon.de;25719799032
3176750828;Tue Oct 07 2025 10:07:40 GMT+0000 (GMT);Order;303-2421417-4981141;;ItemPrice;Tax;8.93;;;Amazon.de;25719799032
3176750829;Tue Oct 07 2025 10:07:40 GMT+0000 (GMT);Order;303-2421417-4981141;;ItemFees;Commission;-8.66;;;Amazon.de;25719799032
3176750866;Tue Oct 07 2025 10:40:03 GMT+0000 (GMT);Order;303-1537384-0578742;;ItemPrice;Principal;23.45;;;Amazon.de;25719799032
3176750867;Tue Oct 07 2025 10:40:03 GMT+0000 (GMT);Order;303-1537384-0578742;;ItemPrice;Tax;4.45;;;Amazon.de;25719799032
3176750868;Tue Oct 07 2025 10:40:03 GMT+0000 (GMT);Order;303-1537384-0578742;;ItemPrice;Shipping;4.12;;;Amazon.de;25719799032
3176750869;Tue Oct 07 2025 10:40:03 GMT+0000 (GMT);Order;303-1537384-0578742;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25719799032
3176750870;Tue Oct 07 2025 10:40:03 GMT+0000 (GMT);Order;303-1537384-0578742;;ItemFees;Commission;-4.31;;;Amazon.de;25719799032
3176750871;Tue Oct 07 2025 10:40:03 GMT+0000 (GMT);Order;303-1537384-0578742;;ItemFees;ShippingHB;-0.77;;;Amazon.de;25719799032
3176750812;Tue Oct 07 2025 10:40:33 GMT+0000 (GMT);Order;306-6975621-4505940;;ItemPrice;Principal;11.68;;;Amazon.de;25719799032
3176750813;Tue Oct 07 2025 10:40:33 GMT+0000 (GMT);Order;306-6975621-4505940;;ItemPrice;Tax;2.22;;;Amazon.de;25719799032
3176750814;Tue Oct 07 2025 10:40:33 GMT+0000 (GMT);Order;306-6975621-4505940;;ItemPrice;Shipping;4.12;;;Amazon.de;25719799032
3176750815;Tue Oct 07 2025 10:40:33 GMT+0000 (GMT);Order;306-6975621-4505940;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25719799032
3176750816;Tue Oct 07 2025 10:40:33 GMT+0000 (GMT);Order;306-6975621-4505940;;ItemFees;Commission;-2.15;;;Amazon.de;25719799032
3176750817;Tue Oct 07 2025 10:40:33 GMT+0000 (GMT);Order;306-6975621-4505940;;ItemFees;ShippingHB;-0.77;;;Amazon.de;25719799032
3176750842;Tue Oct 07 2025 10:40:49 GMT+0000 (GMT);Order;306-7408276-7158715;;ItemPrice;Principal;70.5;;;Amazon.de;25719799032
3176750843;Tue Oct 07 2025 10:40:49 GMT+0000 (GMT);Order;306-7408276-7158715;;ItemPrice;Tax;14.1;;;Amazon.de;25719799032
3176750844;Tue Oct 07 2025 10:40:49 GMT+0000 (GMT);Order;306-7408276-7158715;;ItemPrice;Shipping;5.42;;;Amazon.de;25719799032
3176750845;Tue Oct 07 2025 10:40:49 GMT+0000 (GMT);Order;306-7408276-7158715;;ItemPrice;ShippingTax;1.08;;;Amazon.de;25719799032
3176750846;Tue Oct 07 2025 10:40:49 GMT+0000 (GMT);Order;306-7408276-7158715;;ItemFees;Commission;-11.99;;;Amazon.de;25719799032
3176750847;Tue Oct 07 2025 10:40:49 GMT+0000 (GMT);Order;306-7408276-7158715;;ItemFees;ShippingHB;-0.93;;;Amazon.de;25719799032
3176750821;Tue Oct 07 2025 10:41:03 GMT+0000 (GMT);Order;303-2566728-4740336;;ItemPrice;Principal;23.45;;;Amazon.de;25719799032
3176750822;Tue Oct 07 2025 10:41:03 GMT+0000 (GMT);Order;303-2566728-4740336;;ItemPrice;Tax;4.45;;;Amazon.de;25719799032
3176750823;Tue Oct 07 2025 10:41:03 GMT+0000 (GMT);Order;303-2566728-4740336;;ItemPrice;Shipping;4.12;;;Amazon.de;25719799032
3176750824;Tue Oct 07 2025 10:41:03 GMT+0000 (GMT);Order;303-2566728-4740336;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25719799032
3176750825;Tue Oct 07 2025 10:41:03 GMT+0000 (GMT);Order;303-2566728-4740336;;ItemFees;Commission;-4.31;;;Amazon.de;25719799032
3176750826;Tue Oct 07 2025 10:41:03 GMT+0000 (GMT);Order;303-2566728-4740336;;ItemFees;ShippingHB;-0.77;;;Amazon.de;25719799032
3176766795;Tue Oct 07 2025 11:08:40 GMT+0000 (GMT);Order;405-2293943-8677958;;ItemPrice;Principal;21.6;;;Amazon.fr;25672107332
3176766796;Tue Oct 07 2025 11:08:40 GMT+0000 (GMT);Order;405-2293943-8677958;;ItemPrice;Shipping;8.9;;;Amazon.fr;25672107332
3176766797;Tue Oct 07 2025 11:08:40 GMT+0000 (GMT);Order;405-2293943-8677958;;ItemFees;Commission;-3.98;;;Amazon.fr;25672107332
3176766798;Tue Oct 07 2025 11:08:40 GMT+0000 (GMT);Order;405-2293943-8677958;;ItemFees;ShippingHB;-1.39;;;Amazon.fr;25672107332
3176766799;Tue Oct 07 2025 11:08:40 GMT+0000 (GMT);Order;405-2293943-8677958;;ItemFees;DigitalServicesFee;-0.11;;;Amazon.fr;25672107332
3176766903;Tue Oct 07 2025 11:12:57 GMT+0000 (GMT);Refund;171-7666516-1557931;;ItemPrice;ShippingTax;-0.74;;;Amazon.fr;25672107332
3176766904;Tue Oct 07 2025 11:12:57 GMT+0000 (GMT);Refund;171-7666516-1557931;;ItemPrice;Shipping;-3.71;;;Amazon.fr;25672107332
3176766905;Tue Oct 07 2025 11:12:57 GMT+0000 (GMT);Refund;171-7666516-1557931;;ItemFees;ShippingHB;0.69;;;Amazon.fr;25672107332
3176766906;Tue Oct 07 2025 11:12:57 GMT+0000 (GMT);Refund;171-7666516-1557931;;ItemFees;DigitalServicesFee;0.01;;;Amazon.fr;25672107332
3176750818;Tue Oct 07 2025 11:13:24 GMT+0000 (GMT);Order;028-7922351-5005959;;ItemPrice;Principal;18.4;;;Amazon.de;25719799032
3176750819;Tue Oct 07 2025 11:13:24 GMT+0000 (GMT);Order;028-7922351-5005959;;ItemPrice;Tax;3.5;;;Amazon.de;25719799032
3176750820;Tue Oct 07 2025 11:13:24 GMT+0000 (GMT);Order;028-7922351-5005959;;ItemFees;Commission;-3.4;;;Amazon.de;25719799032
3176750773;Tue Oct 07 2025 11:37:08 GMT+0000 (GMT);Order;302-1080234-8383536;;ItemPrice;Principal;53.36;;;Amazon.de;25719799032
3176750774;Tue Oct 07 2025 11:37:08 GMT+0000 (GMT);Order;302-1080234-8383536;;ItemPrice;Tax;10.14;;;Amazon.de;25719799032
3176750775;Tue Oct 07 2025 11:37:08 GMT+0000 (GMT);Order;302-1080234-8383536;;ItemFees;Commission;-9.83;;;Amazon.de;25719799032
3176750884;Tue Oct 07 2025 11:52:54 GMT+0000 (GMT);Order;305-3678350-9985935;;ItemPrice;Principal;26.47;;;Amazon.de;25719799032
3176750885;Tue Oct 07 2025 11:52:54 GMT+0000 (GMT);Order;305-3678350-9985935;;ItemPrice;Tax;5.03;;;Amazon.de;25719799032
3176750886;Tue Oct 07 2025 11:52:54 GMT+0000 (GMT);Order;305-3678350-9985935;;ItemFees;Commission;-4.88;;;Amazon.de;25719799032
3176766651;Tue Oct 07 2025 12:00:07 GMT+0000 (GMT);Order;171-6895215-3657169;;ItemPrice;Principal;18.75;;;Amazon.fr;25672107332
3176766652;Tue Oct 07 2025 12:00:07 GMT+0000 (GMT);Order;171-6895215-3657169;;ItemPrice;Tax;3.75;;;Amazon.fr;25672107332
3176766653;Tue Oct 07 2025 12:00:07 GMT+0000 (GMT);Order;171-6895215-3657169;;ItemPrice;Shipping;7.42;;;Amazon.fr;25672107332
3176766654;Tue Oct 07 2025 12:00:07 GMT+0000 (GMT);Order;171-6895215-3657169;;ItemPrice;ShippingTax;1.48;;;Amazon.fr;25672107332
3176766655;Tue Oct 07 2025 12:00:07 GMT+0000 (GMT);Order;171-6895215-3657169;;ItemFees;Commission;-3.48;;;Amazon.fr;25672107332
3176766656;Tue Oct 07 2025 12:00:07 GMT+0000 (GMT);Order;171-6895215-3657169;;ItemFees;ShippingHB;-1.39;;;Amazon.fr;25672107332
3176766657;Tue Oct 07 2025 12:00:07 GMT+0000 (GMT);Order;171-6895215-3657169;;ItemFees;DigitalServicesFee;-0.1;;;Amazon.fr;25672107332
3176766710;Tue Oct 07 2025 12:05:09 GMT+0000 (GMT);Order;404-5638628-5466744;;ItemPrice;Principal;1.41;;;Amazon.fr;25672107332
3176766711;Tue Oct 07 2025 12:05:09 GMT+0000 (GMT);Order;404-5638628-5466744;;ItemPrice;Tax;0.28;;;Amazon.fr;25672107332
3176766712;Tue Oct 07 2025 12:05:09 GMT+0000 (GMT);Order;404-5638628-5466744;;ItemPrice;Shipping;7.42;;;Amazon.fr;25672107332
3176766713;Tue Oct 07 2025 12:05:09 GMT+0000 (GMT);Order;404-5638628-5466744;;ItemPrice;ShippingTax;1.48;;;Amazon.fr;25672107332
3176766714;Tue Oct 07 2025 12:05:09 GMT+0000 (GMT);Order;404-5638628-5466744;;ItemFees;Commission;-0.27;;;Amazon.fr;25672107332
3176766715;Tue Oct 07 2025 12:05:09 GMT+0000 (GMT);Order;404-5638628-5466744;;ItemFees;ShippingHB;-1.39;;;Amazon.fr;25672107332
3176766716;Tue Oct 07 2025 12:05:09 GMT+0000 (GMT);Order;404-5638628-5466744;;ItemFees;DigitalServicesFee;-0.04;;;Amazon.fr;25672107332
3176750860;Tue Oct 07 2025 12:11:39 GMT+0000 (GMT);Order;305-0391528-4055508;;ItemPrice;Principal;7.14;;;Amazon.de;25719799032
3176750861;Tue Oct 07 2025 12:11:39 GMT+0000 (GMT);Order;305-0391528-4055508;;ItemPrice;Tax;1.36;;;Amazon.de;25719799032
3176750862;Tue Oct 07 2025 12:11:39 GMT+0000 (GMT);Order;305-0391528-4055508;;ItemPrice;Shipping;4.12;;;Amazon.de;25719799032
3176750863;Tue Oct 07 2025 12:11:39 GMT+0000 (GMT);Order;305-0391528-4055508;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25719799032
3176750864;Tue Oct 07 2025 12:11:39 GMT+0000 (GMT);Order;305-0391528-4055508;;ItemFees;Commission;-1.22;;;Amazon.de;25719799032
3176750865;Tue Oct 07 2025 12:11:39 GMT+0000 (GMT);Order;305-0391528-4055508;;ItemFees;ShippingHB;-0.71;;;Amazon.de;25719799032
3176750854;Tue Oct 07 2025 12:11:45 GMT+0000 (GMT);Order;028-1945462-1450713;;ItemPrice;Principal;22.27;;;Amazon.de;25719799032
3176750855;Tue Oct 07 2025 12:11:45 GMT+0000 (GMT);Order;028-1945462-1450713;;ItemPrice;Tax;4.45;;;Amazon.de;25719799032
3176750856;Tue Oct 07 2025 12:11:45 GMT+0000 (GMT);Order;028-1945462-1450713;;ItemPrice;Shipping;5.75;;;Amazon.de;25719799032
3176750857;Tue Oct 07 2025 12:11:45 GMT+0000 (GMT);Order;028-1945462-1450713;;ItemPrice;ShippingTax;1.15;;;Amazon.de;25719799032
3176750858;Tue Oct 07 2025 12:11:45 GMT+0000 (GMT);Order;028-1945462-1450713;;ItemFees;Commission;-4.1;;;Amazon.de;25719799032
3176750859;Tue Oct 07 2025 12:11:45 GMT+0000 (GMT);Order;028-1945462-1450713;;ItemFees;ShippingHB;-1.08;;;Amazon.de;25719799032
3176766767;Tue Oct 07 2025 12:17:01 GMT+0000 (GMT);Order;403-6868360-8363555;;ItemPrice;Principal;46.47;;;Amazon.fr;25672107332
3176766768;Tue Oct 07 2025 12:17:01 GMT+0000 (GMT);Order;403-6868360-8363555;;ItemPrice;Tax;9.3;;;Amazon.fr;25672107332
3176766769;Tue Oct 07 2025 12:17:01 GMT+0000 (GMT);Order;403-6868360-8363555;;ItemPrice;Shipping;7.42;;;Amazon.fr;25672107332
3176766770;Tue Oct 07 2025 12:17:01 GMT+0000 (GMT);Order;403-6868360-8363555;;ItemPrice;ShippingTax;1.48;;;Amazon.fr;25672107332
3176766771;Tue Oct 07 2025 12:17:01 GMT+0000 (GMT);Order;403-6868360-8363555;;ItemFees;Commission;-8.63;;;Amazon.fr;25672107332
3176766772;Tue Oct 07 2025 12:17:01 GMT+0000 (GMT);Order;403-6868360-8363555;;ItemFees;ShippingHB;-1.39;;;Amazon.fr;25672107332
3176766773;Tue Oct 07 2025 12:17:01 GMT+0000 (GMT);Order;403-6868360-8363555;;ItemFees;DigitalServicesFee;-0.21;;;Amazon.fr;25672107332
3176750878;Tue Oct 07 2025 12:17:02 GMT+0000 (GMT);Order;028-1201609-0379555;;ItemPrice;Principal;21.43;;;Amazon.de;25719799032
3176750879;Tue Oct 07 2025 12:17:02 GMT+0000 (GMT);Order;028-1201609-0379555;;ItemPrice;Tax;4.07;;;Amazon.de;25719799032
3176750880;Tue Oct 07 2025 12:17:02 GMT+0000 (GMT);Order;028-1201609-0379555;;ItemPrice;Shipping;4.12;;;Amazon.de;25719799032
3176750881;Tue Oct 07 2025 12:17:02 GMT+0000 (GMT);Order;028-1201609-0379555;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25719799032
3176750882;Tue Oct 07 2025 12:17:02 GMT+0000 (GMT);Order;028-1201609-0379555;;ItemFees;Commission;-3.94;;;Amazon.de;25719799032
3176750883;Tue Oct 07 2025 12:17:02 GMT+0000 (GMT);Order;028-1201609-0379555;;ItemFees;ShippingHB;-0.77;;;Amazon.de;25719799032
3176750848;Tue Oct 07 2025 12:27:51 GMT+0000 (GMT);Order;306-9485386-4088354;;ItemPrice;Principal;21;;;Amazon.de;25719799032
3176750849;Tue Oct 07 2025 12:27:51 GMT+0000 (GMT);Order;306-9485386-4088354;;ItemPrice;Tax;4;;;Amazon.de;25719799032
3176750850;Tue Oct 07 2025 12:27:51 GMT+0000 (GMT);Order;306-9485386-4088354;;ItemPrice;Shipping;4.1;;;Amazon.de;25719799032
3176750851;Tue Oct 07 2025 12:27:51 GMT+0000 (GMT);Order;306-9485386-4088354;;ItemPrice;ShippingTax;0.8;;;Amazon.de;25719799032
3176750852;Tue Oct 07 2025 12:27:51 GMT+0000 (GMT);Order;306-9485386-4088354;;ItemFees;Commission;-3.88;;;Amazon.de;25719799032
3176750853;Tue Oct 07 2025 12:27:51 GMT+0000 (GMT);Order;306-9485386-4088354;;ItemFees;ShippingHB;-0.77;;;Amazon.de;25719799032
3176750782;Tue Oct 07 2025 13:22:44 GMT+0000 (GMT);Order;306-9745719-9100307;;ItemPrice;Principal;76.89;;;Amazon.de;25719799032
3176750783;Tue Oct 07 2025 13:22:44 GMT+0000 (GMT);Order;306-9745719-9100307;;ItemPrice;Tax;14.61;;;Amazon.de;25719799032
3176750784;Tue Oct 07 2025 13:22:44 GMT+0000 (GMT);Order;306-9745719-9100307;;ItemPrice;Shipping;1.03;;;Amazon.de;25719799032
3176750785;Tue Oct 07 2025 13:22:44 GMT+0000 (GMT);Order;306-9745719-9100307;;ItemPrice;ShippingTax;0.2;;;Amazon.de;25719799032
3176750786;Tue Oct 07 2025 13:22:44 GMT+0000 (GMT);Order;306-9745719-9100307;;ItemFees;Commission;-14.14;;;Amazon.de;25719799032
3176750787;Tue Oct 07 2025 13:22:44 GMT+0000 (GMT);Order;306-9745719-9100307;;ItemFees;ShippingHB;-0.19;;;Amazon.de;25719799032
3176750788;Tue Oct 07 2025 13:22:44 GMT+0000 (GMT);Order;306-9745719-9100307;;ItemPrice;Principal;81.09;;;Amazon.de;25719799032
3176750789;Tue Oct 07 2025 13:22:44 GMT+0000 (GMT);Order;306-9745719-9100307;;ItemPrice;Tax;15.41;;;Amazon.de;25719799032
3176750790;Tue Oct 07 2025 13:22:44 GMT+0000 (GMT);Order;306-9745719-9100307;;ItemPrice;Shipping;1.03;;;Amazon.de;25719799032
3176750791;Tue Oct 07 2025 13:22:44 GMT+0000 (GMT);Order;306-9745719-9100307;;ItemPrice;ShippingTax;0.2;;;Amazon.de;25719799032
3176750792;Tue Oct 07 2025 13:22:44 GMT+0000 (GMT);Order;306-9745719-9100307;;ItemFees;Commission;-14.93;;;Amazon.de;25719799032
3176750793;Tue Oct 07 2025 13:22:44 GMT+0000 (GMT);Order;306-9745719-9100307;;ItemFees;ShippingHB;-0.19;;;Amazon.de;25719799032
3176750794;Tue Oct 07 2025 13:22:44 GMT+0000 (GMT);Order;306-9745719-9100307;;ItemPrice;Principal;74.37;;;Amazon.de;25719799032
3176750795;Tue Oct 07 2025 13:22:44 GMT+0000 (GMT);Order;306-9745719-9100307;;ItemPrice;Tax;14.13;;;Amazon.de;25719799032
3176750796;Tue Oct 07 2025 13:22:44 GMT+0000 (GMT);Order;306-9745719-9100307;;ItemPrice;Shipping;1.02;;;Amazon.de;25719799032
3176750797;Tue Oct 07 2025 13:22:44 GMT+0000 (GMT);Order;306-9745719-9100307;;ItemPrice;ShippingTax;0.19;;;Amazon.de;25719799032
3176750798;Tue Oct 07 2025 13:22:44 GMT+0000 (GMT);Order;306-9745719-9100307;;ItemFees;Commission;-13.68;;;Amazon.de;25719799032
3176750799;Tue Oct 07 2025 13:22:44 GMT+0000 (GMT);Order;306-9745719-9100307;;ItemFees;ShippingHB;-0.19;;;Amazon.de;25719799032
3176750800;Tue Oct 07 2025 13:22:44 GMT+0000 (GMT);Order;306-9745719-9100307;;ItemPrice;Principal;74.37;;;Amazon.de;25719799032
3176750801;Tue Oct 07 2025 13:22:44 GMT+0000 (GMT);Order;306-9745719-9100307;;ItemPrice;Tax;14.13;;;Amazon.de;25719799032
3176750802;Tue Oct 07 2025 13:22:44 GMT+0000 (GMT);Order;306-9745719-9100307;;ItemPrice;Shipping;1.03;;;Amazon.de;25719799032
3176750803;Tue Oct 07 2025 13:22:44 GMT+0000 (GMT);Order;306-9745719-9100307;;ItemPrice;ShippingTax;0.2;;;Amazon.de;25719799032
3176750804;Tue Oct 07 2025 13:22:44 GMT+0000 (GMT);Order;306-9745719-9100307;;ItemFees;Commission;-13.68;;;Amazon.de;25719799032
